year,month,temp_c_mean,rain_mm_total,farm_id,ndvi,milk_liters,feed_cost_ugx,vet_visits,loan_access,outages_days,market_price_ugx_per_liter,investment_feasible
2018,9,22.453333333333333,89.1,1,0.491464288600937,872.0297393685717,253602.9448699648,5,0,4,1274.4874646868248,0
2018,10,22.416129032258063,151.3,1,0.583798441373519,1075.1355090039776,167588.7053591605,0,1,1,1875.5268913324585,1
2018,11,22.95,156.5,1,0.5302105734597343,1088.997919280013,192220.67284530125,1,0,5,1339.9822699899905,0
2018,12,23.448387096774194,47.1,1,0.3954366682657094,780.0659176591487,184718.68015587385,0,0,0,1811.849600488903,0
2019,1,25.17096774193548,11.5,1,0.39271042045570087,684.165127596945,254423.41491904287,0,1,1,1488.4520886206803,0
2019,2,26.017857142857142,20.0,1,0.2850248854746862,620.6514595973329,218219.0119696512,5,0,0,1826.209078444882,0
2019,3,26.138709677419353,26.5,1,0.3349898854496489,646.3790704966788,235423.39124066787,5,1,2,1365.0183227242767,0
2019,4,24.423333333333336,140.3,1,0.5000789619071412,1046.9419111434834,201667.19198435845,0,0,7,1349.3296829563437,0
2019,5,22.470967741935485,167.3,1,0.5892847424476997,1102.619103726767,204623.4520400256,4,0,1,1597.6206769739858,1
2019,6,21.52,167.4,1,0.5750464176132642,1055.222326338184,247852.19760873605,3,0,9,1226.3488117586885,0
2019,7,21.345161290322583,171.2,1,0.6382428148011071,1089.3772098679146,238898.40671749657,0,1,2,1380.2378710258668,1
2019,8,21.51290322580645,176.4,1,0.6370681547474555,1110.578208971894,255308.4212836753,5,1,0,1779.2098017474787,0
2019,9,21.96333333333333,164.4,1,0.5367185739307518,1107.1378559290977,232940.89874647424,5,1,3,1869.9067826443404,1
2019,10,21.351612903225806,294.6,1,0.8264479279323926,1505.367261810262,278773.69273845974,3,1,7,1264.6282911502483,0
2019,11,21.77,173.0,1,0.6291146301638109,1164.0896571995756,247870.74512311933,4,1,1,1905.6621675504834,1
2019,12,21.76774193548387,130.9,1,0.5066938083549399,977.4038906407422,251525.33292380715,2,1,0,1838.0137632425433,0
2020,1,23.358064516129033,62.5,1,0.42874042615685665,806.4495694778471,238726.2140165619,4,0,8,1895.7474365655723,0
2020,2,24.489655172413794,34.6,1,0.40909025044195657,745.5693034996917,163497.66031029125,2,1,5,1758.7428436630719,0
2020,3,24.074193548387097,123.3,1,0.5045011658042388,961.868793753087,159902.41458195678,5,1,3,1739.322453835172,1
2020,4,23.43,133.5,1,0.5400923299517433,1029.284562475541,262395.1269275885,0,0,7,1620.0745866758912,0
2020,5,22.403225806451612,108.0,1,0.4771477372307226,901.9031375142724,257784.00379899988,1,0,8,1722.229779593052,0
2020,6,22.276666666666664,83.6,1,0.4318313376793239,839.2631014289159,186522.35752891315,5,0,3,1935.287731653284,0
2020,7,21.625806451612902,106.6,1,0.5332101917916392,926.4293957652802,168319.28946485353,1,0,5,1280.4176011333668,0
2020,8,22.016129032258064,119.4,1,0.471151083717675,907.2475932794625,225550.852092573,1,0,0,1452.611582276873,1
2020,9,22.14333333333333,112.7,1,0.42648440600626514,944.4100750210245,253477.95279219784,4,0,3,1257.9639788766974,0
2020,10,21.76451612903226,250.1,1,0.7128016040556931,1335.5502415963206,310771.8550007351,1,0,5,1955.8441375552306,0
2020,11,21.94,197.8,1,0.6914181154323858,1217.6610533665448,262901.81143236713,3,0,1,1556.2123727995104,0
2020,12,22.416129032258063,14.9,1,0.40999783885025837,694.7150719990354,194425.704862352,1,1,9,1740.2755765409506,0
2021,1,23.570967741935487,10.7,1,0.27539361267572326,642.4651848316364,174603.29613898502,1,1,9,1872.8960516034572,0
2021,2,24.985714285714288,6.7,1,0.3421273449389679,653.3537475426091,207540.4099820998,5,1,2,1992.8001984611908,0
2021,3,24.23548387096774,53.9,1,0.42149367965710016,770.6106675367328,203848.33164121964,1,1,3,1329.4259662338127,0
2021,4,22.413333333333334,169.3,1,0.6047314640389044,1102.9733607176267,207785.83168554568,0,0,1,1839.610084574583,1
2021,5,21.629032258064516,123.0,1,0.5223718714657581,976.2586869911931,289563.36448519403,4,1,5,1909.938318509389,0
2021,6,22.153333333333332,44.9,1,0.3504339938914225,665.1226747968271,256764.8660459101,5,1,1,1239.1003014807004,0
2021,7,21.896774193548385,56.4,1,0.4401323028454779,730.3910459444415,242512.74418221816,0,1,3,1803.2724481484588,0
2021,8,22.4,111.2,1,0.4843210780502167,885.6241929086106,193224.42349841504,4,0,5,1483.7802569572402,0
2021,9,21.92,197.7,1,0.613812442874802,1153.739713746103,267949.7568286066,3,1,6,1718.8774331763457,0
2021,10,23.1,122.7,1,0.5711542526211655,1009.3230988430088,249934.64019237776,4,0,5,1611.2385568310917,0
2021,11,24.486666666666668,20.5,1,0.3171410162519216,621.5156633155623,215430.95512469992,0,0,2,1407.7938016693095,0
2021,12,24.700000000000003,28.8,1,0.3338998960563769,666.6793206430591,244324.30366275806,5,1,7,1308.1770896031887,0
2022,1,24.874193548387098,22.2,1,0.35802045163267593,723.1175730018701,231281.5078679234,3,0,6,1293.5577864713666,0
2022,2,25.571428571428573,7.7,1,0.3317399230964899,607.185843502783,228632.43742649557,5,1,7,1282.6582861667935,0
2022,3,25.548387096774192,25.8,1,0.2881546530122129,683.2957758558754,231512.7860535073,2,1,4,1710.2320321076622,0
2022,4,23.483333333333334,162.1,1,0.5592113392730114,1050.90454856923,244296.10612560157,5,0,8,1481.1286811196305,0
2022,5,22.448387096774194,115.3,1,0.5329549531894079,955.1548376298388,172904.05311896157,3,0,3,1373.306750564698,1
2022,6,22.06,63.5,1,0.39446202024867133,754.3235778658998,212854.51855158873,0,1,8,1753.5080741647225,0
2022,7,22.419354838709676,82.8,1,0.4398873334512518,840.6407309870747,200565.4997134922,5,0,2,1749.4796526131736,0
2022,8,21.351612903225806,152.8,1,0.6202739019899283,1116.9303500829958,200959.19927743904,4,1,2,1631.3346338855981,1
2022,9,21.67,124.39999999999999,1,0.523620808953149,914.2292797459725,273592.8409587025,1,0,5,1947.9662534926806,0
2022,10,23.1,48.5,1,0.3698120846573225,764.8064251267527,263054.3742367113,3,0,5,1508.331385153137,0
2022,11,22.186666666666667,120.0,1,0.49123584466834996,972.1160314815178,268545.9005273898,2,0,7,1868.6903770154345,0
2022,12,22.703225806451613,28.8,1,0.3260065167504092,661.2718107849726,210558.14736847402,3,0,2,1260.111526345757,0
2023,1,24.787096774193547,2.5,1,0.291364569574733,544.756136491055,238034.72841883183,5,1,8,1791.8648752308036,0
2023,2,26.150000000000002,6.299999999999999,1,0.3004649561563644,606.8105211431857,209656.43710950963,5,0,3,1990.757931065544,0
2023,3,23.138709677419353,188.5,1,0.6286679926586102,1153.9065434227527,248396.4417807536,1,0,5,1877.2785730302535,0
2023,4,22.823333333333334,155.9,1,0.5598823715148576,1082.257613896367,203776.46799784986,5,0,9,1663.7317754480475,0
2023,5,23.293548387096774,81.0,1,0.4548859763759388,855.0757327214409,230315.79775268046,2,1,5,1701.4128514617285,0
2023,6,22.68,102.6,1,0.4279267260484106,964.1850274550815,228946.38004913903,4,1,6,1482.6316395495573,0
2023,7,23.20967741935484,45.800000000000004,1,0.3626006054389527,728.9418105204865,169235.781336605,4,1,9,1743.588174606483,0
2023,8,23.364516129032257,60.9,1,0.41094992119447044,749.8309306411882,208450.56109679714,2,1,9,1816.3163065450617,0
2023,9,23.09,87.9,1,0.46994519404894297,883.1404376006572,218259.34809234831,2,1,4,1998.5827848942831,0
2023,10,23.296774193548387,175.5,1,0.5851497645080492,1138.330650699007,294993.28705525975,2,1,4,1593.9703336003463,0
2023,11,22.206666666666667,279.0,1,0.804040594334196,1508.3155352975978,297491.6426792101,5,0,1,1249.0432526187537,0
2023,12,23.112903225806452,55.5,1,0.3657287311510355,797.1089231696154,214112.07702631323,2,1,5,1676.6863605847882,0
2024,1,24.603225806451615,15.9,1,0.3922712445018184,682.1162632526346,215049.0493865013,1,0,9,1295.219319985735,0
2024,2,25.489655172413794,41.7,1,0.36578991592947885,775.8377030360374,220841.66344807792,2,0,4,1395.812034844888,0
2024,3,25.893548387096775,42.900000000000006,1,0.3429120013093662,662.6605451108433,206393.1660004849,1,0,3,1463.0239290445897,0
2024,4,23.256666666666668,153.0,1,0.5841752579590603,1047.3983700654496,201319.05368358738,2,1,1,1784.8238985187286,1
2024,5,23.60967741935484,72.8,1,0.3815186667187821,774.6284163471353,207438.71697956297,0,1,3,1347.0464991028005,0
2024,6,23.666666666666668,31.7,1,0.32758114940040156,677.1678066816113,181790.4768349535,0,0,2,1332.602357473882,0
2024,7,22.729032258064517,105.30000000000001,1,0.5057650616020084,875.1479265660719,182502.36795759134,4,0,9,1235.971393999062,0
2024,8,22.299999999999997,125.7,1,0.5393722061399815,1016.7035537022922,246672.93873260941,0,1,5,1898.5919490831047,0
2024,9,23.123333333333335,111.0,1,0.4806148422324258,928.0313987734985,235980.45169987692,3,0,1,1754.8043394848487,1
2024,10,22.870967741935484,143.9,1,0.5135536635067321,970.2197012596349,174016.35075972846,4,0,0,1231.957172494101,1
2024,11,22.603333333333335,147.6,1,0.5312212601054879,1002.9790687710662,226557.78637683147,4,0,8,1222.6338445104916,0
2024,12,23.42258064516129,58.0,1,0.3709508152319652,784.0616524553191,242595.9737734232,2,1,9,1646.939437180045,0
2014,1,24.990322580645163,6.0,2,0.29901776421309856,578.3086060225187,232993.01355191693,1,0,7,1426.027521029369,0
2014,2,26.12857142857143,11.9,2,0.3120593830178911,634.2092738324426,242154.70433600975,5,1,1,1677.381080345543,0
2014,3,24.970967741935485,95.0,2,0.4787144127342292,937.9018752130534,231054.38493376548,5,0,0,1547.6833405447724,1
2014,4,22.94333333333333,134.6,2,0.5282908366205145,959.5644230051695,201413.794001339,3,1,1,1938.6500498482037,1
2014,5,22.4741935483871,150.5,2,0.6064796447718138,966.6131633182449,194818.08824471777,0,1,7,1430.2472119690942,0
2014,6,22.516666666666666,81.6,2,0.4216287423808344,693.2075661729732,215794.75243634856,0,0,7,1743.3162947511148,0
2014,7,22.44193548387097,80.1,2,0.4274243663803934,787.1865630958467,224353.32607862266,1,1,8,1243.2434492948794,0
2014,8,21.725806451612904,127.4,2,0.44838091303588284,868.497424786327,258099.72733105812,0,1,0,1964.6884273511403,0
2014,9,22.256666666666668,136.2,2,0.4784898676418189,915.4334645733336,256234.06667612918,5,1,1,1984.6059743266817,0
2014,10,22.55806451612903,137.9,2,0.513205462243768,922.2285613987134,219811.42521596194,1,1,9,1791.2597032131298,0
2014,11,23.06,89.2,2,0.44766767511912753,799.6694617670581,176647.38057553858,1,1,9,1572.1699772508584,0
2014,12,24.019354838709678,10.7,2,0.3060610270839053,609.0534733349753,189247.85415001947,5,1,7,1375.994751461809,0
2015,1,25.606451612903225,0.0,2,0.28820371632201386,527.8922393791673,206780.57305916524,4,0,1,1850.013072198372,0
2015,2,26.764285714285712,4.8,2,0.2376486701000378,502.83571652215335,197985.7885315187,1,0,0,1789.0832777176179,0
2015,3,26.574193548387097,63.6,2,0.3376789489864974,646.2847808837952,197236.92697030943,2,1,0,1377.5632316487593,0
2015,4,22.633333333333333,145.9,2,0.5215712907666396,902.2348641297929,229765.3335794804,3,0,6,1560.9722353258126,0
2015,5,22.258064516129032,175.2,2,0.6035062507375425,1047.6003535463046,218689.29604138606,3,1,8,1570.239150253428,0
2015,6,22.086666666666666,129.5,2,0.4580487096687377,907.0141055558637,203719.14593270788,5,0,6,1861.1284399781673,0
2015,7,22.65806451612903,63.6,2,0.41727766683582296,802.9012912819175,223575.6883316566,5,1,2,1747.0757474672612,0
2015,8,23.461290322580645,47.9,2,0.39041638734149464,690.086691749339,193147.15793607096,5,0,7,1714.5340348320442,0
2015,9,23.936666666666667,59.5,2,0.3930844200442582,753.985701142175,217641.98776072456,0,1,0,1719.8619380506227,0
2015,10,23.17096774193548,232.4,2,0.6869897286055001,1215.1258893280592,255406.19183180842,1,0,8,1416.3760635059832,0
2015,11,22.053333333333335,157.0,2,0.5504071769952819,958.2251971298788,192475.14573764306,3,1,8,1497.3690078636273,0
2015,12,22.86774193548387,67.3,2,0.36820130316298855,688.1065151475769,190611.2874958438,0,0,7,1236.5298283493648,0
2016,1,24.44193548387097,26.1,2,0.30042497816976693,570.8337616865075,241009.68655176932,2,1,8,1829.552908649699,0
2016,2,26.341379310344827,8.1,2,0.3017167977209707,625.1735888189144,176858.39827520866,0,0,5,1546.398572135851,0
2016,3,26.787096774193547,21.0,2,0.28945662756789997,532.1855415958214,143010.69372951752,5,0,4,1550.5906856700587,0
2016,4,23.206666666666663,164.1,2,0.5763704006771151,1064.7014830405635,179320.76404596973,0,0,3,1396.2850119469012,1
2016,5,22.635483870967743,138.4,2,0.5048682499073969,909.3441825367133,223620.83300023712,0,0,9,1367.541825167543,0
2016,6,22.576666666666664,73.6,2,0.4105049238907967,792.4151923701841,214320.73373059568,1,0,6,1670.2575436552233,0
2016,7,22.57741935483871,73.4,2,0.40693584718227876,768.9795874868934,207990.04133619784,0,1,1,1386.0424121629405,0
2016,8,22.690322580645162,100.9,2,0.5037992040389331,845.1250399933316,254035.6980673216,3,1,9,1251.3670812523715,0
2016,9,23.426666666666666,84.9,2,0.43667665138892536,789.6232890592355,132984.83013165073,2,1,0,1814.0059327847187,0
2016,10,24.103225806451615,47.9,2,0.3687203104952627,651.3495735677654,214502.111150604,5,1,5,1501.1755475250927,0
2016,11,23.826666666666664,105.9,2,0.4904228534284918,877.7205387758061,267060.7891561717,1,0,1,1504.1884671194434,0
2016,12,25.296774193548387,6.6000000000000005,2,0.2971552914549493,525.0738493624417,164656.35596998586,3,0,6,1545.054625212633,0
2017,1,25.65806451612903,4.6,2,0.3342000215780862,497.4720544816789,186693.8915854826,3,0,4,1852.035858726475,0
2017,2,25.021428571428572,23.2,2,0.4070016508929888,568.8123584116585,178025.3740132169,3,0,4,1456.6695167518537,0
2017,3,24.74516129032258,36.2,2,0.3066745388223797,631.4453827209933,177411.0556869665,4,0,6,1806.4289690062687,0
2017,4,23.743333333333332,152.5,2,0.5853475448618326,1068.0187084029424,225653.63652154416,1,0,7,1951.6358726236344,0
2017,5,22.283870967741933,171.7,2,0.594132913867311,1061.890333391106,277775.78518182365,3,0,3,1728.6945567398395,0
2017,6,22.64333333333333,67.60000000000001,2,0.42924567662933305,741.0289646323798,264403.917435216,4,1,9,1545.3448649416198,0
2017,7,21.729032258064517,181.29999999999998,2,0.5498738223269183,1077.6459869701525,226133.50220640778,5,0,4,1798.2317785173318,0
2017,8,21.606451612903225,175.0,2,0.5944111399428677,1116.0642063391085,296436.94292906276,3,0,1,1566.3178958011085,0
2017,9,21.80666666666667,189.1,2,0.6015566509339452,1109.993090022713,239866.7415113558,3,1,0,1531.5418168865126,1
2017,10,22.55806451612903,121.7,2,0.4893941191930647,882.6319412125451,273221.28609803604,5,1,2,1620.2265308581466,0
2017,11,21.886666666666667,118.5,2,0.47799095784308226,931.8996304432955,221753.0109458589,3,0,6,1454.177867847435,0
2017,12,23.532258064516128,8.700000000000001,2,0.3633256468890959,595.8987462931685,201603.6344848378,5,0,5,1283.4001730240009,0
2018,1,24.38064516129032,14.1,2,0.3386962611291918,643.24475141625,214327.04009903665,0,0,3,1531.881604420932,0
2018,2,25.8,13.600000000000001,2,0.2707177641836791,556.1455014319553,298857.25049558247,2,0,4,1299.0855049034415,0
2018,3,22.548387096774192,116.1,2,0.45345497082780023,825.3085246674954,241563.2492187433,0,1,8,1528.3531788443574,0
2018,4,21.386666666666667,228.2,2,0.693130961815435,1171.713715262779,222519.1613224784,0,1,5,1645.5469769707602,0
2018,5,21.40967741935484,135.7,2,0.48662943700058897,999.2767430774019,259012.07555446785,2,0,0,1944.5689449645174,0
2018,6,21.06,101.7,2,0.5085356639224929,923.758122696055,213045.67370315417,1,0,0,1228.9778648362428,1
2018,7,20.98709677419355,65.3,2,0.39061464067314244,721.254418358614,193007.84798165286,2,0,4,1697.1667252015554,0
2018,8,21.6,143.2,2,0.5371046114747143,951.80468528495,253402.41561955935,2,0,4,1566.1881493200617,0
2018,9,22.453333333333333,89.1,2,0.4488493253332526,863.8633639776392,220041.6367513457,3,1,8,1216.2089025633113,0
2018,10,22.416129032258063,151.3,2,0.5820582364429531,956.5864383391216,234884.1925024839,5,0,5,1399.6385407509763,0
2018,11,22.95,156.5,2,0.5428980174338844,966.3311191599075,227726.04618875135,5,1,7,1294.7882018838413,0
2018,12,23.448387096774194,47.1,2,0.37249819714753757,703.2333256197983,216356.15984774692,2,1,5,1373.4353165851558,0
2019,1,25.17096774193548,11.5,2,0.335285697039176,552.1845569498605,212778.5801887507,1,1,3,1419.6561947687346,0
2019,2,26.017857142857142,20.0,2,0.28814578137379965,568.0967972884552,147428.02151619966,4,1,6,1521.045068305757,0
2019,3,26.138709677419353,26.5,2,0.28930074501205927,577.3936248312576,226882.21843188338,0,0,6,1623.2315147911122,0
2019,4,24.423333333333336,140.3,2,0.5501744321522739,973.9194396189481,200569.63924127351,3,1,7,1200.7919951411088,0
2019,5,22.470967741935485,167.3,2,0.557600345067578,1089.8301726607972,193917.43974608142,2,1,1,1329.4954885029927,1
2019,6,21.52,167.4,2,0.5796384068346278,1044.0157130144335,231768.9197253942,1,0,6,1274.8531084870406,0
2019,7,21.345161290322583,171.2,2,0.5708107020510331,1073.0015570343594,238359.5546621824,3,0,2,1639.738719410195,1
2019,8,21.51290322580645,176.4,2,0.661762175830848,1005.5225633959888,209636.62013451068,1,1,7,1463.2598963210157,0
2019,9,21.96333333333333,164.4,2,0.5400978488070398,1019.0814132528825,256457.4687902698,1,1,7,1638.7181888277746,0
2019,10,21.351612903225806,294.6,2,0.8094386165359533,1393.6031688370463,221222.9985158365,3,1,6,1377.4586417397422,0
2019,11,21.77,173.0,2,0.6034013304870509,1012.7686714171455,218813.18125019487,1,0,9,1219.383483270068,0
2019,12,21.76774193548387,130.9,2,0.5197858670703314,896.0604601319246,204138.61276256395,4,1,5,1953.0935210161974,0
2020,1,23.358064516129033,62.5,2,0.43741099538907646,722.1091556766656,206371.11434395306,0,1,0,1286.6464969511953,0
2020,2,24.489655172413794,34.6,2,0.3222261967535024,663.8875140289562,213925.20552380264,2,1,6,1301.4869983693734,0
2020,3,24.074193548387097,123.3,2,0.5166991498903823,857.6112825584106,188743.081857902,4,0,7,1317.2374612081123,0
2020,4,23.43,133.5,2,0.5490167435647942,947.6810774611903,247542.96652058206,1,1,1,1985.0212191946182,1
2020,5,22.403225806451612,108.0,2,0.4758242551230981,841.3812938915615,219200.57456136594,4,0,1,1694.1281921359969,0
2020,6,22.276666666666664,83.6,2,0.4316888287732231,773.4005195454638,155113.65396427977,4,1,2,1688.2319613630805,0
2020,7,21.625806451612902,106.6,2,0.4699761355714401,895.6039483715915,162890.5726578164,5,0,8,1989.3585612148236,0
2020,8,22.016129032258064,119.4,2,0.5075005963381144,920.2755910695666,223252.468497686,1,1,5,1270.751015419724,0
2020,9,22.14333333333333,112.7,2,0.4468894409197153,917.3135512615995,216756.06456733734,4,1,9,1979.6007140338313,0
2020,10,21.76451612903226,250.1,2,0.7055083488521936,1278.7230721736373,249195.24236665198,5,1,8,1363.2105172432327,0
2020,11,21.94,197.8,2,0.6234302936030353,1101.6921783020578,237295.90056825808,4,0,5,1698.4572028496284,0
2020,12,22.416129032258063,14.9,2,0.36902555013246024,587.0041070524934,203727.12374950488,1,0,6,1536.0668522422334,0
2021,1,23.570967741935487,10.7,2,0.30437471878891514,575.7630819754987,224490.5348534889,4,1,3,1507.1614507817426,0
2021,2,24.985714285714288,6.7,2,0.30001090273866493,553.931285562009,165909.92724600542,0,1,0,1944.99466278357,0
2021,3,24.23548387096774,53.9,2,0.4293730915109391,666.3033282841805,169322.5378305493,3,0,3,1319.3821827522052,0
2021,4,22.413333333333334,169.3,2,0.6089233254316796,1057.547383582594,201804.07494998607,2,0,5,1997.655208860995,0
2021,5,21.629032258064516,123.0,2,0.5246864860752045,922.0358737160927,232430.36991234863,3,1,1,1503.300048873239,1
2021,6,22.153333333333332,44.9,2,0.3712056947865013,772.3114646252825,249133.33852941598,3,1,2,1719.0199231108436,0
2021,7,21.896774193548385,56.4,2,0.3750525551964562,776.5903456981789,199187.044508669,0,0,0,1974.325385186688,0
2021,8,22.4,111.2,2,0.5236957230027002,848.9797775664326,142867.38688052498,3,0,7,1246.08084030318,0
2021,9,21.92,197.7,2,0.6019417736093048,1111.3379923087996,187787.2535063927,5,0,8,1938.2914903401524,0
2021,10,23.1,122.7,2,0.44219784795746375,828.8724690017342,191318.69583625838,2,0,8,1654.2491082834747,0
2021,11,24.486666666666668,20.5,2,0.2912229353088964,559.0960613887714,180429.1516195786,1,1,3,1763.5175031819617,0
2021,12,24.700000000000003,28.8,2,0.2801234407921409,611.0620270692311,190133.3033478967,5,1,5,1319.3473471090788,0
